DRUG,WORD,STRING_SIM,PHONET_SIM,MATCH
risperidona,periodonta,0.80860,0.80746,0
risperidona,periodontais,0.82857,0.82921,0
risperidona,periodontal,0.78000,0.76438,0
risperidona,periodontia,0.80000,0.79741,0
risperidona,periodontista,0.79130,0.79695,0
risperidona,perisistindo,0.76867,0.75316,0
risperidona,peristindo,0.76867,0.77989,0
risperidona,peritoneais,0.79000,0.78930,0
risperidona,persistendo,0.75000,0.76368,0
risperidona,persistindo,0.75000,0.76368,0
risperidona,prdnisona,0.78141,0.76860,0
risperidona,preddinisona,0.75869,0.76788,0
risperidona,predinisona,0.77000,0.77000,0
risperidona,predinsona,0.75869,0.81112,0
risperidona,predisolona,0.75000,0.73188,0
risperidona,predispondo,0.76000,0.79239,0
risperidona,predmisona,0.75869,0.74742,0
risperidona,predniona,0.75174,0.79897,0
risperidona,prednisoana,0.75000,0.76063,0
risperidona,prednison,0.75174,0.75314,0
risperidona,prednisona,0.78864,0.78052,0
risperidona,prednlisona,0.75000,0.74056,0
risperidona,prednsisona,0.77000,0.78052,0
risperidona,prenisona,0.78141,0.73608,0
risperidona,presdnisona,0.77000,0.77428,0
risperidona,presnisona,0.75869,0.74303,0
risperidona,primidona,0.77152,0.77704,0
risperidona,prisional,0.76163,0.68818,0
risperidona,repiridona,0.82857,0.86673,1
risperidona,resperidon,0.88846,0.93227,1
risperidona,resperidona,0.93000,0.95938,1
risperidona,respiridon,0.82857,0.90170,1
risperidona,respiridona,0.87000,0.92563,1
risperidona,respirodona,0.78000,0.89000,1
risperidona,respondida,0.76867,0.82800,0
risperidona,respondidas,0.75000,0.81174,0
risperidona,respondido,0.75869,0.81676,0
risperidona,respondona,0.77865,0.82989,0
risperidona,riepridona,0.85851,0.88795,1
risperidona,riperidona,0.92839,0.92289,1
risperidona,ripseridona,0.90000,0.91000,1
risperidona,ripsperidona,0.94836,0.95408,1
risperidona,risedronato,0.79000,0.76250,0
risperidona,risendronato,0.76867,0.75068,0
risperidona,rispeirdona,0.92000,0.95688,1
risperidona,rispeiridona,0.95834,0.97719,1
risperidona,risperdal,0.79130,0.83319,0
